seller_id,count_customers
2fb25ab44bdbeae6a4d816e0d0c9d500,5
2f4b9d112bfa44a214bc6cef085d17c8,5
05e107217c7266362fd44b75b2cd4cc4,5
2b3b9ce054da76a7428df143a567b156,5
29fe9f200d3fa0c668d2aa1ec7e08dfb,5
282c7480173bb9c01dd41cc739fec010,5
270d3ef21830ad0ecf3a6c53d08a533a,5
ef9952469137ff190bacafe117f51537,5
efff9341f3f8f5237b44ff67ed36a7bf,5
f021c962aaba8ef6eb527a9c2c8394d1,5
25debeafbce801fdd479539350185eee,5
253f95b3a0e6983ae18aed49fbc2b845,5
2528744c5ef5d955adc318720a94d2e7,5
23ca5f678e0b3ea6c630b30fa8bf51ea,5
228e4c1a0be164f613d41c24345f9d2c,5
f19516b9ff26bfeb091b30108db4ddbd,5
1e8c6a4c538f286aee9573239740a4b4,5
f419677537694f0462a91990df6ca44f,5
1cd9e0cc1839d55516843def5600816d,5
1b65c144b17e607c0f37f10bb7dfec8d,5
f44bdc12aa39f5271f0b95f66cd4c289,5
180c3376aff0e43dd5788709df48a843,5
167fd940acebc789debd6eb418c46e38,5
01ed254b9ff8407dfb9d99ba1e17d923,5
11eac105f3f90a9b87b19c89d91e24f3,5
f783a638e9c6af4a7d0dbfde811e7a81,5
117cfc326c6d50da67ca858ff5c0c852,5
101a3a003516bc11253298b2fad3cb65,5
f92d8c817434bd2d84d4e9c61322b7fa,5
0c7f30ae9b147eca07affbef92832a6a,5
039e6ad9dae79614493083e241147386,5
09bad886111255c5b5030314fc7f1a4a,5
fac35d150712afb921ec59ac5f39bb11,5
09883d9ab71c8fe8a9bfc7fc3075b07e,5
acf974e4d5950ad143a247471b831eb9,5
ad87df7699e83b8a91822a4a0b765c3a,5
aae5e7b457a3c72ee230a47d98fceda5,5
adbe70ab2c97442046d393988c8d1d27,5
a806a4bb063ea7ca6d374eafa50a6058,5
a7c88262832dfc683781d6a421edefae,5
a72c2f59332659e361d647515c698798,5
b0f2a6122a90a93eb03e68653dd960e3,5
a37c340b91cb0169e8b029db6440fba2,5
5145090ab595c0d0b8557199f5701fbf,4
d8d9567d0bfb0bc7eb845a205ba42657,4
d7b2377bae6ace1b11fc69a11900ac36,4
5275ca25d0358ca73864e0ae41be1320,4
52a50b42accf164f9f019941e5759d9b,4
2b5ed0c9139dae8883a200dfcb272ece,4
b37c4c02bda3161a7546a4e6d222d5b2,4
556a6409838156ea299c9d1f9e2dde43,4
ed46f1eb4a638113deb2a1137b5f22e9,4
fc908879b9ca1bd65419e54e50432d38,4
5b97c06a046398e7005b2b7c0d707a92,4
29e6e05b65f93bc224c644319dc52ecf,4
0743a0239d764b9a0f959a57d07e36ab,4
5f06030071324cc52bf0304014ac7234,4
61b18775be84fb700a6b2d0ba097bf66,4
661ad5fcc28cdfb8bcadb12bb2272475,4
28fb0829fd777877cdc350d25cb5bd5b,4
698f5fa55a5f73d0740e9d9a773e8093,4
6bb62a4912377c7bfe7cb17b406bc7e6,4
eec3469d83e142f9a104886655338c37,4
6bd503a8230299c9316fb0f726933927,4
902c99f1ac505c0d18778b61bcd636f7,4
6c17baf138731a4aaacc3210adf2037b,4
6c1b6d0c604b776f844125f911eb7377,4
a4bd6e9adf39b63f43dc545d3ca1f53d,4
26e13b6ff5b641b329e5524241ee2c93,4
b98b715fe9e276204e2a3464f48cd796,4
6d1b9c9579132c87d2703ec38c30f2c5,4
ab9db4cf53b08b828b64dccaafc2d9f0,4
269cff2d3c8d205c11f37a52402ea93b,4
91543f9849d68d023e17194926598543,4
9cf787a239c1aa29dbd76f153dc13f9a,4
25be943a321c8938947bdaabca979a90,4
08cdbae123ff67ca4e36d9d641ce0119,4
a9b533a26e898b12e8b8d4c07279bf4d,4
2493dc3f20131696a0ecdb9948051a8d,4
9dc79dd988ac42f4d56c340d7048420a,4
cb5ff1b9715e99589f3e0c7a6afab9e3,4
22c32ec35d0116ef02c281798a25bf8b,4
a080fc8a850289b27500f6b49cca2553,4
a13aaf2d2886ab9fb30fb9a920160b8f,4
6f1a1263039c76e68f40a8e536b1da6a,4
21c62b998a043ebe31161d38f84929fc,4
700f03c207639c22d933381ff60b35c2,4
713e3a23ca5e47786eb6f0d99f94cfac,4
c9e5ad1f6647f5dbd1172adf6ae3cada,4
71dc18fd8cbf5fd77f45dd8b427abb34,4
f2336e113377dd21c744d9c4fc8293a9,4
72146da5774cabf2632faedcae097a76,4
72c38a04bd6a1c3dbc5298425a0db86d,4
aded58c8142dedc5494a81f948431fab,4
ff82e8873fba613f2261a9acc896fd84,4
c8660dcf9ba70575f45d80fe28c27713,4
052577151711aec5c744fe12e66db3e1,4
7402d13c03a7e91366337cd1de471144,4
74636e24f01da9268b0ed88dacd8513e,4
1d2732ef8321502ee8488e8bed1ab8cd,4
1d1bbb8ac1581824986f582583fff01d,4
918717417d88a9f9ae9735567e6c7682,4
b88e7c57cb2d8b973b7dd4a2bfa14b36,4
077c5fae4bea9500e3737b16f71b9d3a,4
929f342384a6607afe143d789ade1316,4
aeb36d67f1414f234d42a29e27cf1f17,4
c7dcd301ecfe5ab7f778ac172cf74be7,4
19e0f40a907ec568c34bfac15de4f4a1,4
c7bb64409aa480bb7d0335faaaf3d242,4
189ca3538ce9f920cacf0f982cbe223b,4
c714262700f93defc16bf17a51a4cb23,4
77714512e8d4dda9c234da8e3faf16e4,4
f4ce8ca9fa7157e3b33f536ac9a4487d,4
a0a14e50070f3225b3eabba5b85da517,4
17eea220a40cc0d2c0c5346379682398,4
939e6227d6964a11a70aa91243e418f2,4
160e4f13fd3a64b1b86807be88b5ffb0,4
08061dc0fc165ed41288cc7acde738ee,4
7c51de0ab286204ce75ff42bf7c10d92,4
c4af86330efa7a2620772227d2d670c9,4
98115075dd26cb8835946fc6086f5d30,4
c458e2045a8aa8964f8879af03fdcce6,4
7d948535954aaf8c5d39db007f74372e,4
a218df5c097b0ca409cfaac1488cc7f6,4
fce62094ffe6a4009188ec44e681dfdd,4
7e79d65b5c6f1f544b7daea036acf720,4
f650a9708fa1bab22bdd8d3a818cc415,4
131fcb0a0c9a47bba4474aacff0f14b7,4
12c2ed9cded6138cf0c75f525f565fc7,4
120476eb7a04c149d14772edaf5d9bf2,4
9b522ba7eae9e1d04082f267144583cc,4
119d1aef1b4144adba89163f6cd9f5d4,4
b45d7ebfb7378630f1bcd74b6ff86ff7,4
b01c2b7b8599b325103ebcddc67413e1,4
c26ba52cf8d2f34915f2f6b7ffa0a3f3,4
7fe21dd00d2f4943ae09525efa2fd674,4
081acf3de680d554796c9cf041be7bc2,4
10264f60a8f0a4d2f30810f5c661c673,4
b0398568231ba5e6734af1881671a317,4
0f0c984a4a955310903b6b6008660bad,4
800214c63934acd05d47e84214db8ba8,4
c0aff2da32c17759d30b22fb0af6649d,4
bf961104a38e01b9062ee026bb657dee,4
818d28f936e791926d33bcb6ee94ef79,4
0d83f8e03188682112cc0d93523705cc,4
b44dbfbf62e52125f3c15d230569ea91,4
a5bff0f43eb51f0cad7c37fac7244c8a,4
85044848b1b767db2a4a58526adef4b4,4
f9d010e39375d9c91dce3f40b73a2f84,4
a35124e2d763d7ca3fbe3b97d143200f,4
e5f9e61ceb5f523cc966e0f34095032f,4
e5d4b2b0c3bca22085f7a19a28de0c42,4
e5c84227854980f1db19a58958c551d9,4
365e445f796710c3431557e85caa25db,4
385799a1cddbd26dfeb9157356a42282,4
35ef5aa32949680f627efec3c23e705c,4
e53d5b9b29d1218281f4a907ada18626,4
e51f22821f0c12a16ad5c020cdcd55e9,4
353e21e8bf8de2722b4fae1636664b76,4
3be5841cdcc46de4ed3f9116f104b2c5,4
e73bf2cea7fe4b0b4d287a7568ed1099,4
3bfba5a77604f6dfae7e6dd7aaf65821,4
34a557286ead8fe75c989e0afcf7d98c,4
02b72cdeb9cfcc429f1af6f4e3f3b737,4
bd4ff04377f974574f7f0bf9d6ce7dde,4
340636a908b13bbe0f4fb63fbe1d0c03,4
df47da4ae86fa4db890d05aaf24e21d8,4
86bf77bdb52e615674772d5817c6212f,4
bd0a1b0aadca9a83d9304f7e8ff5fbd5,4
33ab10be054370c254ddfcf0a6253422,4
4170f6a9367e6b5d6401d03ce6d54569,4
43402bdf22aa2310e8f99e2f94f78628,4
44f091b5abab8018f682fce8124b85e5,4
dd4d95ba2d15c071e6c695e2ef6ce169,4
8d899e15a5925f097cca50faa49b15e3,4
fec8cd45395b3cb0c2b173d7739706a1,4
0aa2205ca24f113f4658a5c536667426,4
45c20d94d9171b0bcfab3c955e47d67b,4
dc64d75cc406bb0697be983831430e60,4
e9729944ba65dc3ce425e0c5a22ae7b2,4
dc50afafdfa325eadc890c7fa42a8f4e,4
4a82168aaef173cbb6e46ae88728f919,4
dbbcfe2c8d026742134ac3e28ccde274,4
9cea4682e16655f7da87f406902e989e,4
8dfbc5ff27df12f6cef751d3b9554222,4
e9e446d01bd10a97a8ffcfc4a3a20cb2,4
4b39558c138930b9e5489c93b6df5fe3,4
4c8545742faaf58fafd5fd14d25d75cf,4
da03c298e3999e9d828591fc2179d109,4
4dbd95a08b31ede5c82d3f861cb1ce1a,4
4dc646b9b9e8e411ef48ba000ea3ac6f,4
2dd1fb6f0e42a2243b8a01e40cd41216,4
a53f60f05f822b5c621a50ff6a5cb362,4
05730013efda596306417c3b09302475,4
4deebb3199eeafb282ae33229144f94b,4
0692610d8abe24f287e9fae90ea0bbee,4
4e85b538b0dad58852641540686d0e14,4
4ea2f12dbe91deeacd2c1e74f069a6e6,4
